# time = 200
# Grid points = 544
# Pressure (Pa) = 101325
#             1_pos             2_posf             3_uvel             4_vvel             5_wvel
  -7.2089968929e-01  -7.2366936597e-01   1.6693641601e+01  -4.1551560337e-01  -4.1551560337e-01
  -7.1536033594e-01  -7.1813001262e-01   1.6694425890e+01  -3.8065264886e-01  -3.8065264886e-01
  -7.0982098259e-01  -7.1259065926e-01   1.6668594901e+01  -3.3553867212e-01  -3.3553867212e-01
  -7.0428162923e-01  -7.0705130591e-01   1.6618289153e+01  -2.8107469587e-01  -2.8107469587e-01
  -6.9964577869e-01  -7.0151195256e-01   1.6555141053e+01  -2.2635026822e-01  -2.2635026822e-01
  -6.9591343096e-01  -6.9777960483e-01   1.6494632941e+01  -1.7879821465e-01  -1.7879821465e-01
  -6.9218108323e-01  -6.9404725709e-01   1.6425870625e+01  -1.2869233985e-01  -1.2869233985e-01
  -6.8844873550e-01  -6.9031490936e-01   1.6349918337e+01  -7.6505375305e-02  -7.6505375305e-02
  -6.8471638777e-01  -6.8658256163e-01   1.6267678166e+01  -2.2558415538e-02  -2.2558415538e-02
  -6.8098404004e-01  -6.8285021390e-01   1.6180294396e+01   3.2639903593e-02   3.2639903593e-02
  -6.7725169231e-01  -6.7911786617e-01   1.6089218398e+01   8.8357368603e-02   8.8357368603e-02
  -6.7351934458e-01  -6.7538551844e-01   1.5995938500e+01   1.4383891380e-01   1.4383891380e-01
  -6.6980362611e-01  -6.7165317071e-01   1.5902364347e+01   1.9811605111e-01   1.9811605111e-01
  -6.6610453691e-01  -6.6795408151e-01   1.5810182957e+01   2.5040590710e-01   2.5040590710e-01
  -6.6240544771e-01  -6.6425499231e-01   1.5720365885e+01   3.0034680775e-01   3.0034680775e-01
  -6.5870635851e-01  -6.6055590311e-01   1.5633899245e+01   3.4759529251e-01   3.4759529251e-01
  -6.5500726932e-01  -6.5685681392e-01   1.5551720168e+01   3.9186344860e-01   3.9186344860e-01
  -6.5130818012e-01  -6.5315772472e-01   1.5474869079e+01   4.3282561280e-01   4.3282561280e-01
  -6.4760909092e-01  -6.4945863552e-01   1.5404147322e+01   4.7029502901e-01   4.7029502901e-01
  -6.4391000172e-01  -6.4575954632e-01   1.5339901470e+01   5.0433781789e-01   5.0433781789e-01
  -6.4040730809e-01  -6.4206045712e-01   1.5285562148e+01   5.3338658455e-01   5.3338658455e-01
  -6.3710101003e-01  -6.3875415906e-01   1.5240448868e+01   5.5795901672e-01   5.5795901672e-01
  -6.3379471197e-01  -6.3544786100e-01   1.5202098752e+01   5.7957786265e-01   5.7957786265e-01
  -6.3048841390e-01  -6.3214156294e-01   1.5170781585e+01   5.9830701161e-01   5.9830701161e-01
  -6.2718211584e-01  -6.2883526487e-01   1.5146555112e+01   6.1432914969e-01   6.1432914969e-01
  -6.2387581778e-01  -6.2552896681e-01   1.5129380145e+01   6.2788012682e-01   6.2788012682e-01
  -6.2056951972e-01  -6.2222266875e-01   1.5119154065e+01   6.3921403813e-01   6.3921403813e-01
  -6.1726322166e-01  -6.1891637069e-01   1.5115721865e+01   6.4857966010e-01   6.4857966010e-01
  -6.1395692360e-01  -6.1561007263e-01   1.5118866815e+01   6.5622180404e-01   6.5622180404e-01
  -6.1065062554e-01  -6.1230377457e-01   1.5128285353e+01   6.6240482057e-01   6.6240482057e-01
  -6.0734432747e-01  -6.0899747650e-01   1.5143587036e+01   6.6742868192e-01   6.6742868192e-01
  -6.0403802941e-01  -6.0569117844e-01   1.5164334293e+01   6.7162383189e-01   6.7162383189e-01
  -6.0073173135e-01  -6.0238488038e-01   1.5190074676e+01   6.7533298228e-01   6.7533298228e-01
  -5.9742543329e-01  -5.9907858232e-01   1.5220292207e+01   6.7888866934e-01   6.7888866934e-01
  -5.9411913523e-01  -5.9577228426e-01   1.5254309772e+01   6.8259393971e-01   6.8259393971e-01
  -5.9081283717e-01  -5.9246598620e-01   1.5291362881e+01   6.8671961239e-01   6.8671961239e-01
  -5.8661228737e-01  -5.8915968814e-01   1.5341578587e+01   6.9280932666e-01   6.9280932666e-01
  -5.8151748583e-01  -5.8406488660e-01   1.5407435428e+01   7.0242624474e-01   7.0242624474e-01
  -5.7642268429e-01  -5.7897008506e-01   1.5476561358e+01   7.1475718247e-01   7.1475718247e-01
  -5.7132788275e-01  -5.7387528352e-01   1.5547527511e+01   7.3003995042e-01   7.3003995042e-01
  -5.6623308121e-01  -5.6878048198e-01   1.5619498452e+01   7.4826310261e-01   7.4826310261e-01
  -5.6113827968e-01  -5.6368568045e-01   1.5691978240e+01   7.6910568236e-01   7.6910568236e-01
  -5.5604347814e-01  -5.5859087891e-01   1.5764801388e+01   7.9197288317e-01   7.9197288317e-01
  -5.5094867660e-01  -5.5349607737e-01   1.5839008367e+01   8.1634331359e-01   8.1634331359e-01
  -5.4633731593e-01  -5.4840127583e-01   1.5910203558e+01   8.3961792439e-01   8.3961792439e-01
  -5.4220939614e-01  -5.4427335604e-01   1.5976821956e+01   8.6039059483e-01   8.6039059483e-01
  -5.3808147634e-01  -5.4014543624e-01   1.6046553499e+01   8.8024677450e-01   8.8024677450e-01
  -5.3395355655e-01  -5.3601751645e-01   1.6119831021e+01   8.9837938555e-01   8.9837938555e-01
  -5.2982563675e-01  -5.3188959665e-01   1.6197055865e+01   9.1402521339e-01   9.1402521339e-01
  -5.2569771696e-01  -5.2776167685e-01   1.6278556789e+01   9.2649402551e-01   9.2649402551e-01
  -5.2156979716e-01  -5.2363375706e-01   1.6364947328e+01   9.3518800123e-01   9.3518800123e-01
  -5.1744187737e-01  -5.1950583726e-01   1.6457913893e+01   9.3960193025e-01   9.3960193025e-01
  -5.1392101776e-01  -5.1537791747e-01   1.6544603606e+01   9.3930812710e-01   9.3930812710e-01
  -5.1100721834e-01  -5.1246411805e-01   1.6620394994e+01   9.3648865792e-01   9.3648865792e-01
  -5.0809341891e-01  -5.0955031862e-01   1.6699757940e+01   9.3096900991e-01   9.3096900991e-01
  -5.0517961949e-01  -5.0663651920e-01   1.6782325443e+01   9.2268146962e-01   9.2268146962e-01
  -5.0226582007e-01  -5.0372271978e-01   1.6867933293e+01   9.1159612110e-01   9.1159612110e-01
  -4.9935202065e-01  -5.0080892036e-01   1.6956483323e+01   8.9772272730e-01   8.9772272730e-01
  -4.9643822123e-01  -4.9789512094e-01   1.7047707345e+01   8.8114533085e-01   8.8114533085e-01
  -4.9352442180e-01  -4.9498132151e-01   1.7141190617e+01   8.6201086776e-01   8.6201086776e-01
  -4.8966943417e-01  -4.9206752209e-01   1.7267773120e+01   8.3344179534e-01   8.3344179534e-01
  -4.8487325833e-01  -4.8727134625e-01   1.7433085488e+01   7.9118735034e-01   7.9118735034e-01
  -4.8007708249e-01  -4.8247517041e-01   1.7606051479e+01   7.4271147088e-01   7.4271147088e-01
  -4.7528090666e-01  -4.7767899457e-01   1.7783662624e+01   6.8921255377e-01   6.8921255377e-01
  -4.7056860284e-01  -4.7288281874e-01   1.7960746357e+01   6.3271594967e-01   6.3271594967e-01
  -4.6594017105e-01  -4.6825438695e-01   1.8135464065e+01   5.7448262488e-01   5.7448262488e-01
  -4.6131173926e-01  -4.6362595516e-01   1.8309812978e+01   5.1436681407e-01   5.1436681407e-01
  -4.5668330747e-01  -4.5899752337e-01   1.8482092011e+01   4.5343669734e-01   4.5343669734e-01
  -4.5179601331e-01  -4.5436909158e-01   1.8658973363e+01   3.8974212493e-01   3.8974212493e-01
  -4.4664985677e-01  -4.4922293504e-01   1.8837555779e+01   3.2463784056e-01   3.2463784056e-01
  -4.4150370024e-01  -4.4407677850e-01   1.9007643156e+01   2.6233302212e-01   2.6233302212e-01
  -4.3635754370e-01  -4.3893062197e-01   1.9170116693e+01   2.0297294597e-01   2.0297294597e-01
  -4.3216406023e-01  -4.3378446543e-01   1.9297970284e+01   1.5674134926e-01   1.5674134926e-01
  -4.2892324984e-01  -4.3054365504e-01   1.9393298105e+01   1.2264334977e-01   1.2264334977e-01
  -4.2568243945e-01  -4.2730284465e-01   1.9484609353e+01   9.0456092586e-02   9.0456092586e-02
  -4.2244162906e-01  -4.2406203426e-01   1.9572003294e+01   6.0214936356e-02   6.0214936356e-02
  -4.1920081867e-01  -4.2082122386e-01   1.9655782680e+01   3.1873309800e-02   3.1873309800e-02
  -4.1596000828e-01  -4.1758041347e-01   1.9736112184e+01   5.4239177607e-03   5.4239177607e-03
  -4.1271919789e-01  -4.1433960308e-01   1.9812768036e+01  -1.9030718825e-02  -1.9030718825e-02
  -4.0947838750e-01  -4.1109879269e-01   1.9885086929e+01  -4.1274437939e-02  -4.1274437939e-02
  -4.0546447402e-01  -4.0785798230e-01   1.9968751301e+01  -6.5936171704e-02  -6.5936171704e-02
  -4.0067745745e-01  -4.0307096573e-01   2.0059494911e+01  -9.0748705521e-02  -9.0748705521e-02
  -3.9589044088e-01  -3.9828394917e-01   2.0143102427e+01  -1.1161058978e-01  -1.1161058978e-01
  -3.9110342432e-01  -3.9349693260e-01   2.0220467538e+01  -1.2886024450e-01  -1.2886024450e-01
  -3.8631640775e-01  -3.8870991603e-01   2.0292232247e+01  -1.4277957133e-01  -1.4277957133e-01
  -3.8152939118e-01  -3.8392289947e-01   2.0358939222e+01  -1.5366967868e-01  -1.5366967868e-01
  -3.7674237462e-01  -3.7913588290e-01   2.0420871196e+01  -1.6182536182e-01  -1.6182536182e-01
  -3.7195535805e-01  -3.7434886633e-01   2.0478768490e+01  -1.6757605974e-01  -1.6757605974e-01
  -3.6797275137e-01  -3.6956184977e-01   2.0524967965e+01  -1.7066649803e-01  -1.7066649803e-01
  -3.6479455457e-01  -3.6638365297e-01   2.0560550933e+01  -1.7228487875e-01  -1.7228487875e-01
  -3.6161635777e-01  -3.6320545617e-01   2.0594735126e+01  -1.7310752729e-01  -1.7310752729e-01
  -3.5843816098e-01  -3.6002725938e-01   2.0627620375e+01  -1.7321284224e-01  -1.7321284224e-01
  -3.5525996418e-01  -3.5684906258e-01   2.0659366298e+01  -1.7268775815e-01  -1.7268775815e-01
  -3.5208176738e-01  -3.5367086578e-01   2.0690085193e+01  -1.7161136648e-01  -1.7161136648e-01
  -3.4890357058e-01  -3.5049266898e-01   2.0719864707e+01  -1.7004979324e-01  -1.7004979324e-01
  -3.4572537379e-01  -3.4731447219e-01   2.0748814841e+01  -1.6805753747e-01  -1.6805753747e-01
  -3.4254717699e-01  -3.4413627539e-01   2.0777063290e+01  -1.6568172425e-01  -1.6568172425e-01
  -3.3936898019e-01  -3.4095807859e-01   2.0804712128e+01  -1.6296727782e-01  -1.6296727782e-01
  -3.3619078339e-01  -3.3777988179e-01   2.0831806802e+01  -1.5996022165e-01  -1.5996022165e-01
  -3.3301258660e-01  -3.3460168500e-01   2.0858346497e+01  -1.5670695425e-01  -1.5670695425e-01
  -3.2983438980e-01  -3.3142348820e-01   2.0884322498e+01  -1.5325042900e-01  -1.5325042900e-01
  -3.2665619300e-01  -3.2824529140e-01   2.0909746144e+01  -1.4962732698e-01  -1.4962732698e-01
  -3.2347799620e-01  -3.2506709460e-01   2.0934641574e+01  -1.4586947322e-01  -1.4586947322e-01
  -3.2029979941e-01  -3.2188889781e-01   2.0959030623e+01  -1.4200573641e-01  -1.4200573641e-01
  -3.1696284010e-01  -3.1871070101e-01   2.0984155344e+01  -1.3785990375e-01  -1.3785990375e-01
  -3.1346711828e-01  -3.1521497919e-01   2.1010043982e+01  -1.3342522552e-01  -1.3342522552e-01
  -3.0997139647e-01  -3.1171925737e-01   2.1035623277e+01  -1.2890620055e-01  -1.2890620055e-01
  -3.0647567465e-01  -3.0822353556e-01   2.1060948603e+01  -1.2431615117e-01  -1.2431615117e-01
  -3.0297995283e-01  -3.0472781374e-01   2.1086037881e+01  -1.1967093294e-01  -1.1967093294e-01
  -2.9948423102e-01  -3.0123209193e-01   2.1110899595e+01  -1.1498533869e-01  -1.1498533869e-01
  -2.9598850920e-01  -2.9773637011e-01   2.1135534556e+01  -1.1027346541e-01  -1.1027346541e-01
  -2.9249278738e-01  -2.9424064829e-01   2.1159934287e+01  -1.0554931423e-01  -1.0554931423e-01
  -2.8899706557e-01  -2.9074492648e-01   2.1184087742e+01  -1.0082574222e-01  -1.0082574222e-01
  -2.8550134375e-01  -2.8724920466e-01   2.1207988882e+01  -9.6113226930e-02  -9.6113226930e-02
  -2.8200562193e-01  -2.8375348284e-01   2.1231637086e+01  -9.1419975448e-02  -9.1419975448e-02
  -2.7850990012e-01  -2.8025776103e-01   2.1255033155e+01  -8.6752855275e-02  -8.6752855275e-02
  -2.7501417830e-01  -2.7676203921e-01   2.1278177760e+01  -8.2117841629e-02  -8.2117841629e-02
  -2.7151845649e-01  -2.7326631739e-01   2.1301072385e+01  -7.7519984708e-02  -7.7519984708e-02
  -2.6802273467e-01  -2.6977059558e-01   2.1323715643e+01  -7.2964303939e-02  -7.2964303939e-02
  -2.6452701285e-01  -2.6627487376e-01   2.1346098368e+01  -6.8456902924e-02  -6.8456902924e-02
  -2.6095229680e-01  -2.6277915194e-01   2.1368721795e+01  -6.3900707061e-02  -6.3900707061e-02
  -2.5729858652e-01  -2.5912544166e-01   2.1391600941e+01  -5.9296643038e-02  -5.9296643038e-02
  -2.5364487623e-01  -2.5547173138e-01   2.1414268644e+01  -5.4742605523e-02  -5.4742605523e-02
  -2.4999116595e-01  -2.5181802109e-01   2.1436726644e+01  -5.0241876692e-02  -5.0241876692e-02
  -2.4633745567e-01  -2.4816431081e-01   2.1458960078e+01  -4.5800947291e-02  -4.5800947291e-02
  -2.4268374538e-01  -2.4451060052e-01   2.1480951270e+01  -4.1426776456e-02  -4.1426776456e-02
  -2.3903003510e-01  -2.4085689024e-01   2.1502687792e+01  -3.7125213218e-02  -3.7125213218e-02
  -2.3537632481e-01  -2.3720317996e-01   2.1524166108e+01  -3.2900283615e-02  -3.2900283615e-02
  -2.3172261453e-01  -2.3354946967e-01   2.1545385323e+01  -2.8755410183e-02  -2.8755410183e-02
  -2.2806890425e-01  -2.2989575939e-01   2.1566337251e+01  -2.4695356541e-02  -2.4695356541e-02
  -2.2441519396e-01  -2.2624204910e-01   2.1587005657e+01  -2.0726373033e-02  -2.0726373033e-02
  -2.2076148368e-01  -2.2258833882e-01   2.1607373687e+01  -1.6854745229e-02  -1.6854745229e-02
  -2.1710777339e-01  -2.1893462854e-01   2.1627430244e+01  -1.3085562377e-02  -1.3085562377e-02
  -2.1345406311e-01  -2.1528091825e-01   2.1647171381e+01  -9.4224671582e-03  -9.4224671582e-03
  -2.0980035283e-01  -2.1162720797e-01   2.1666595425e+01  -5.8685732000e-03  -5.8685732000e-03
  -2.0614664254e-01  -2.0797349768e-01   2.1685696351e+01  -2.4277018413e-03  -2.4277018413e-03
  -2.0240496301e-01  -2.0431978740e-01   2.1704930533e+01   9.7824545086e-04   9.7824545086e-04
  -1.9857531424e-01  -2.0049013863e-01   2.1724307888e+01   4.3422089737e-03   4.3422089737e-03
  -1.9474566547e-01  -1.9666048986e-01   2.1743402610e+01   7.5855388502e-03   7.5855388502e-03
  -1.9091601670e-01  -1.9283084108e-01   2.1762200624e+01   1.0702591411e-02   1.0702591411e-02
  -1.8708636792e-01  -1.8900119231e-01   2.1780663912e+01   1.3683901187e-02   1.3683901187e-02
  -1.8325671915e-01  -1.8517154354e-01   2.1798754873e+01   1.6520395743e-02   1.6520395743e-02
  -1.7942707038e-01  -1.8134189477e-01   2.1816459253e+01   1.9206917406e-02   1.9206917406e-02
  -1.7559742161e-01  -1.7751224599e-01   2.1833792872e+01   2.1743011568e-02   2.1743011568e-02
  -1.7176777284e-01  -1.7368259722e-01   2.1850782874e+01   2.4129928021e-02   2.4129928021e-02
  -1.6793812406e-01  -1.6985294845e-01   2.1867440497e+01   2.6366657109e-02   2.6366657109e-02
  -1.6410847529e-01  -1.6602329968e-01   2.1883749719e+01   2.8448562795e-02   2.8448562795e-02
  -1.6027882652e-01  -1.6219365091e-01   2.1899676865e+01   3.0369024678e-02   3.0369024678e-02
  -1.5644917775e-01  -1.5836400213e-01   2.1915189893e+01   3.2122161843e-02   3.2122161843e-02
  -1.5261952897e-01  -1.5453435336e-01   2.1930271874e+01   3.3704489927e-02   3.3704489927e-02
  -1.4878988020e-01  -1.5070470459e-01   2.1944919768e+01   3.5114599278e-02   3.5114599278e-02
  -1.4496023143e-01  -1.4687505582e-01   2.1959134473e+01   3.6351794399e-02   3.6351794399e-02
  -1.4103905175e-01  -1.4304540704e-01   2.1973254440e+01   3.7441435850e-02   3.7441435850e-02
  -1.3702634118e-01  -1.3903269647e-01   2.1987272925e+01   3.8368277165e-02   3.8368277165e-02
  -1.3301363060e-01  -1.3501998589e-01   2.2000873428e+01   3.9106589572e-02   3.9106589572e-02
  -1.2900092002e-01  -1.3100727531e-01   2.2014032561e+01   3.9653764571e-02   3.9653764571e-02
  -1.2498820944e-01  -1.2699456473e-01   2.2026711143e+01   4.0007125211e-02   4.0007125211e-02
  -1.2097549886e-01  -1.2298185415e-01   2.2038877920e+01   4.0165310652e-02   4.0165310652e-02
  -1.1696278829e-01  -1.1896914358e-01   2.2050523076e+01   4.0128161721e-02   4.0128161721e-02
  -1.1295007771e-01  -1.1495643300e-01   2.2061655391e+01   3.9895843297e-02   3.9895843297e-02
  -1.0893736713e-01  -1.1094372242e-01   2.2072287302e+01   3.9468317907e-02   3.9468317907e-02
  -1.0492465655e-01  -1.0693101184e-01   2.2082420933e+01   3.8845525882e-02   3.8845525882e-02
  -1.0091194597e-01  -1.0291830126e-01   2.2092046496e+01   3.8027741349e-02   3.8027741349e-02
  -9.6899235397e-02  -9.8905590686e-02   2.2101148641e+01   3.7015784963e-02   3.7015784963e-02
  -9.2886524819e-02  -9.4892880108e-02   2.2109711357e+01   3.5811246943e-02   3.5811246943e-02
  -8.8873814241e-02  -9.0880169530e-02   2.2117719121e+01   3.4416737595e-02   3.4416737595e-02
  -8.4861103663e-02  -8.6867458952e-02   2.2125157676e+01   3.2835758806e-02   3.2835758806e-02
  -8.0848393085e-02  -8.2854748374e-02   2.2132016361e+01   3.1071936893e-02   3.1071936893e-02
  -7.6781457320e-02  -7.8842037796e-02   2.2138376321e+01   2.9101280848e-02   2.9101280848e-02
  -7.2660296368e-02  -7.4720876844e-02   2.2144210096e+01   2.6913868375e-02   2.6913868375e-02
  -6.8539135416e-02  -7.0599715892e-02   2.2149429510e+01   2.4537940295e-02   2.4537940295e-02
  -6.4417974465e-02  -6.6478554940e-02   2.2154021233e+01   2.1978832404e-02   2.1978832404e-02
  -6.0296813513e-02  -6.2357393989e-02   2.2157970127e+01   1.9243270590e-02   1.9243270590e-02
  -5.6175652561e-02  -5.8236233037e-02   2.2161264373e+01   1.6337402632e-02   1.6337402632e-02
  -5.2054491609e-02  -5.4115072085e-02   2.2163895092e+01   1.3266330933e-02   1.3266330933e-02
  -4.7933330657e-02  -4.9993911133e-02   2.2165854102e+01   1.0034521675e-02   1.0034521675e-02
  -4.3812169705e-02  -4.5872750181e-02   2.2167132463e+01   6.6465100795e-03   6.6465100795e-03
  -3.9691008753e-02  -4.1751589229e-02   2.2167720137e+01   3.1075980937e-03   3.1075980937e-03
